ID,Club,POS,GP,GS,A,GWA,HmA,RdA,A.90min,Timestamp
EastCoastStarSub10,6.666666667,6,11.55555556,11.5,10.4,8.944444444,8.333333333,7.458333333,6.682222222,205.9806667
EastCoastStarSub11,5,4.666666667,9.111111111,8.583333333,7.733333333,6.555555556,6.095238095,5.458333333,4.903703704,204.4133333
EastCoastStarSub12,3.666666667,4.5,9.555555556,9.916666667,8.533333333,7.222222222,6.476190476,5.791666667,5.177037037,204.6593333
EastCoastStarSub13,5,5,10.11111111,10,9.266666667,8.055555556,7.619047619,6.833333333,6.135555556,205.5886667
EastCoastStarSub14,3.666666667,4.166666667,7.111111111,7.916666667,7.466666667,6.444444444,6.095238095,5.541666667,4.986296296,204.5876667
EastCoastStarSub15,5.333333333,5,9,9.083333333,8,6.833333333,6.19047619,5.583333333,5.003333333,204.603
EastCoastStarSub16,3.666666667,4.166666667,7.444444444,8.333333333,7.266666667,6.166666667,5.571428571,5,4.474814815,204.1273333
EastCoastStarSub17,2.333333333,4,7.888888889,8.583333333,7.8,6.666666667,6.238095238,5.583333333,5.007777778,204.707
EastCoastStarSub18,5.666666667,5.5,8.222222222,8.083333333,7.066666667,6.111111111,5.523809524,4.958333333,4.455185185,204.2096667
EastCoastStarSub19,4,4,9.222222222,9.916666667,9,7.722222222,7.095238095,6.458333333,5.784814815,205.473
EastCoastStarSub20,2,3.833333333,7.444444444,7.75,7,5.944444444,5.333333333,4.958333333,4.456666667,204.311
EastCoastStarSub21,4,4.166666667,9.666666667,10.16666667,9.133333333,7.666666667,6.952380952,6.375,5.712592593,205.508
EastCoastStarSub22,1.333333333,2.833333333,6.666666667,7,6.533333333,5.611111111,5.095238095,4.791666667,4.322592593,204.3236667
EastCoastStarSub23,4.333333333,5,9.222222222,8.75,7.666666667,6.555555556,5.857142857,5.333333333,4.79037037,204.8113333
EastCoastStarSub24,5.666666667,5.166666667,8.333333333,8.416666667,7.6,6.555555556,6,5.458333333,4.916666667,204.9916667
WestCoastDefAssist2,1.333333333,1.666666667,7.777777778,10.33333333,8.666666667,7.388888889,6.523809524,5.791666667,5.162962963,204.2466667
WestCoastDefAssist3,1.333333333,1.666666667,10.77777778,15.16666667,12.66666667,10.72222222,9.380952381,8.375,7.455185185,206.343
